time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,la_name,old_la_code,school_type,num_schools,enrolments,present_sessions,overall_attendance,approved_educational_activity,overall_absence,authorised_absence,unauthorised_absence,late_sessions,possible_sessions,reason_present_am,reason_present_pm,reason_present,reason_l_present_late_before_registers_closed,reason_i_authorised_illness,reason_m_authorised_medical_dental,reason_r_authorised_religious_observance,reason_s_authorised_study_leave,reason_t_authorised_grt_absence,reason_h_authorised_holiday,reason_e_authorised_excluded,reason_c_authorised_other,reason_b_aea_education_off_site,reason_d_aea_dual_registration,reason_j_aea_interview,reason_p_aea_approved_sporting_activity,reason_v_aea_educational_visit_trip,reason_w_aea_work_experience,reason_g_unauthorised_holiday,reason_u_unauthorised_late_after_registers_closed,reason_o_other_unauthorised,reason_n_no_reason_yet,reason_x_not_attending_covid_non_compulsory,total_num_schools,total_enrolments,attendance_perc,overall_absence_perc,authorised_absence_perc,unauthorised_absence_perc,illness_perc,appointments_perc,unauth_hol_perc,unauth_oth_perc,unauth_late_registers_closed_perc,unauth_not_yet_perc,auth_religious_perc,auth_study_perc,auth_grt_perc,auth_holiday_perc,auth_excluded_perc,auth_other_perc,covid_non_compulsory_perc
2022,Week 42,Local authority,E92000001,England,E12000006,East of England,E06000055,Bedford,822,Primary,47.6,11900.8,104360,104897,537,7308,4919,2389,949,112205,51615,51928,103543,817,4277,276,24,0,8,59,11,259,53,10,1,82,400,1,1328,132,796,133,5,54,16475,93.48692126,6.51307874,4.38394011,2.12913863,3.811773094,0.245978343,1.18354797,0.709415801,0.117641816,0.118533042,0.021389421,0,0.007129807,0.052582327,0.009803485,0.230827503,0.004456129
2022,Week 42,Local authority,E92000001,England,E12000009,South West,E06000058,"Bournemouth, Christchurch and Poole",839,Primary,61.2,21193,194170,196169,1999,12309,8893,3416,1949,208478,95817,96717,192534,1636,7677,417,18,0,0,169,36,552,665,46,4,127,1203,0,1692,313,1331,80,24,66,26983,94.09577989,5.90422011,4.265677913,1.638542196,3.682402939,0.200021105,0.811596427,0.63843667,0.150135746,0.038373354,0.008634005,0,0,0.081063709,0.017268009,0.264776139,0.011512006
2022,Week 42,Local authority,E92000001,England,E12000005,West Midlands,E08000028,Sandwell,333,Primary,83.6,25717.8,223336,225021,1685,15045,9696,5349,3861,240066,108637,111290,219927,3409,8431,455,17,0,26,98,41,576,113,90,1,16,1555,0,1111,452,3520,266,52,94,36569,93.73297343,6.267026568,4.038889305,2.228137262,3.51195088,0.189531212,0.4627894,1.466263444,0.188281556,0.110802863,0.007081386,0,0.010830355,0.040822107,0.017078637,0.239934018,0.02166071
2022,Week 42,Local authority,E92000001,England,E12000008,South East,E10000030,Surrey,936,Primary,262.6,66311.4,598921,604475,5554,38928,28602,10326,5459,643403,296133,298065,594198,4723,24191,1430,27,1,169,417,208,2057,379,156,296,174,4705,0,5313,736,3758,519,102,298,90726,93.94967074,6.050329265,4.44542534,1.604903925,3.759851912,0.222255725,0.8257655,0.584081827,0.114391758,0.08066484,0.004196437,0.000155424,0.026266586,0.064811634,0.032328105,0.319706312,0.015853206
2022,Week 42,Local authority,E92000001,England,E12000002,North West,E08000009,Trafford,358,Primary,47.4,12583.8,114473,115154,681,6333,5000,1333,1218,121487,56300,57049,113349,1124,4091,254,6,0,0,318,20,311,71,20,2,21,587,0,717,94,401,121,0,64,23094,94.78709656,5.212903438,4.115666697,1.097236741,3.367438491,0.209075868,0.590186604,0.330076469,0.077374534,0.099599134,0.0049388,0,0,0.261756402,0.016462667,0.255994469,0
2022,Week 42,Local authority,E92000001,England,E12000008,South East,E10000014,Hampshire,850,Primary,297.8,75529.4,669597,681605,12008,40264,32077,8187,4797,721869,332476,332992,665468,4129,26215,1544,54,1,120,1327,119,2603,533,57,15,274,11186,0,4432,668,2235,852,94,423,106090,94.42225667,5.57774333,4.443604033,1.134139297,3.631545336,0.213889224,0.613961813,0.309612963,0.092537566,0.118026955,0.007480582,0.000138529,0.016623515,0.183828368,0.016484986,0.360591742,0.013021753
2022,Week 42,Local authority,E92000001,England,E12000002,North West,E06000006,Halton,876,Primary,39.8,7422.6,65677,66006,329,4679,3552,1127,846,70685,32107,32786,64893,784,2771,174,0,0,100,73,12,422,15,108,0,11,303,0,510,62,523,32,0,49,10367,93.38049091,6.61950909,5.02511141,1.59439768,3.92020938,0.246162552,0.721510929,0.739902384,0.087713093,0.045271274,0,0,0.141472731,0.103275094,0.016976728,0.597014925,0
2022,Week 42,Local authority,E92000001,England,E12000005,West Midlands,E08000025,Birmingham,330,Primary,225,71146.6,646154,648436,2282,42889,28854,14035,9953,691325,337943,299121,637064,9090,24474,1305,25,0,10,300,213,2424,315,107,7,95,1865,0,6008,863,5899,1265,103,295,111358,93.79611615,6.203883846,4.17372437,2.030159476,3.540158391,0.188767946,0.869055799,0.853288974,0.124832749,0.182981955,0.003616244,0,0.001446498,0.04339493,0.0308104,0.350631035,0.014898926
2022,Week 42,Local authority,E92000001,England,E12000005,West Midlands,E08000031,Wolverhampton,336,Primary,51,15367.6,136914,137685,771,8840,5536,3304,1970,146525,66766,68208,134974,1940,4379,220,4,0,0,222,9,644,68,39,0,6,697,0,1052,30,1907,315,58,71,26653,93.96689985,6.033100154,3.778194847,2.254905306,2.988568504,0.150145026,0.717966217,1.301484388,0.020474322,0.214980379,0.00272991,0,0,0.151509981,0.006142297,0.439515441,0.039583689
2022,Week 42,Local authority,E92000001,England,E12000009,South West,E06000027,Torbay,880,Primary,32,8334,74446,75210,764,5999,4648,1351,1032,81209,36381,37155,73536,910,4032,163,0,0,0,51,67,335,61,0,2,2,699,0,582,122,606,41,0,31,9973,92.61288773,7.387112266,5.723503553,1.663608713,4.964966937,0.200716669,0.716669335,0.746222709,0.150229654,0.050487015,0,0,0,0.062800921,0.082503171,0.412515854,0
2022,Week 42,Local authority,E92000001,England,E12000007,London,E09000012,Hackney,204,Primary,35.8,9272.4,83811,84872,1061,5086,3747,1339,1867,89958,40556,41497,82053,1758,2966,211,0,0,1,93,10,405,164,0,4,44,849,0,372,109,714,144,61,58,18971,94.34625047,5.653749528,4.165277129,1.488472398,3.2970942,0.234553903,0.413526312,0.793703728,0.121167656,0.160074702,0,0,0.00111163,0.103381578,0.011116299,0.450210098,0.067809422
2022,Week 42,Local authority,E92000001,England,E12000007,London,E09000013,Hammersmith and Fulham,205,Primary,25.6,5489.4,48900,50157,1257,3220,2561,659,1043,53377,23492,24403,47895,1005,2201,143,0,0,0,34,4,171,49,16,32,36,1140,0,199,38,382,40,8,36,9630,93.96743916,6.032560841,4.797946681,1.23461416,4.123498885,0.267905652,0.372819754,0.71566405,0.071191712,0.074938644,0,0,0,0.063697847,0.007493864,0.320362703,0.014987729
2022,Week 42,Local authority,E92000001,England,E12000007,London,E09000024,Merton,315,Primary,42,12410.6,107582,108418,836,6760,5061,1699,1301,115178,53061,53344,106405,1177,4164,258,4,0,0,182,14,423,103,22,16,158,559,0,586,124,785,204,16,44,17231,94.13082359,5.869176405,4.394068312,1.475108094,3.61527375,0.224001111,0.508777718,0.681553769,0.107659449,0.177117158,0.003472885,0,0,0.158016288,0.012155099,0.367257636,0.013891542
2022,Week 42,Local authority,E92000001,England,E12000001,North East,E08000022,North Tyneside,392,Primary,23,5327.6,45226,45884,658,2655,1975,680,409,48539,22373,22468,44841,385,1695,71,6,0,0,46,26,131,26,90,0,6,626,0,373,24,262,21,0,55,15802,94.53017161,5.469828385,4.068893055,1.40093533,3.492037331,0.14627413,0.768454233,0.539772142,0.049444776,0.043264179,0.012361194,0,0,0.094769155,0.053565174,0.269886071,0
2022,Week 42,Local authority,E92000001,England,E12000006,East of England,E06000031,Peterborough,874,Primary,55,16956.8,157542,158343,801,10578,8070,2508,1600,168921,77548,78715,156263,1279,6962,302,0,0,0,294,90,422,127,111,0,85,589,0,951,321,1157,79,0,58,21014,93.73790115,6.262098851,4.777381143,1.484717708,4.121453224,0.178781797,0.562985064,0.684935562,0.190029659,0.046767424,0,0,0,0.174045856,0.053279344,0.249820922,0
2022,Week 42,Local authority,E92000001,England,E12000009,South West,E10000008,Devon,878,Primary,225.2,36007.4,304259,307674,3415,19939,15818,4121,2244,327613,151042,151419,302461,1798,13381,722,10,0,24,550,145,986,564,237,7,522,2322,0,2023,446,1519,133,0,310,57804,93.91385568,6.086144323,4.828257731,1.257886592,4.084392255,0.220381975,0.617496864,0.463656815,0.136136234,0.04059668,0.003052382,0,0.007325717,0.167881006,0.044259538,0.300964858,0
2022,Week 42,Local authority,E92000001,England,E12000005,West Midlands,E06000021,Stoke-on-Trent,861,Primary,64.4,17670.6,158570,159502,932,10844,6848,3996,2165,170346,77614,78955,156569,2001,6130,260,0,0,0,74,84,291,83,18,0,17,832,0,1605,164,2177,50,9,71,24783,93.63413288,6.365867118,4.020053303,2.345813814,3.598558229,0.152630528,0.942199993,1.277987156,0.096274641,0.029352025,0,0,0,0.043440997,0.049311402,0.170828784,0.005283364
2022,Week 42,Local authority,E92000001,England,E12000004,East Midlands,E10000007,Derbyshire,830,Primary,241.8,35738.6,326114,331758,5644,21612,16751,4861,2675,353370,161385,162476,323861,2253,13963,788,12,0,90,548,96,1234,585,140,0,310,4749,0,2743,422,1569,127,20,353,60952,93.8840309,6.115969098,4.740357133,1.375611965,3.951382404,0.222995727,0.776240201,0.444010527,0.119421569,0.035939667,0.003395874,0,0.025469055,0.155078247,0.027166992,0.349209044,0.00565979
2022,Week 42,Local authority,E92000001,England,E12000008,South East,E06000039,Slough,871,Primary,24.8,12663.6,107429,107641,212,8999,6403,2596,1133,116640,52742,53594,106336,1093,5526,205,4,2,40,88,12,418,38,8,0,25,149,0,1058,40,802,696,108,28,17511,92.28480796,7.715192044,5.489540466,2.225651578,4.737654321,0.175754458,0.907064472,0.687585734,0.034293553,0.596707819,0.003429355,0.001714678,0.034293553,0.075445816,0.010288066,0.358367627,0.092592593
2022,Week 42,Local authority,E92000001,England,E12000008,South East,E06000045,Southampton,852,Primary,41.6,11974.8,108242,110340,2098,7325,5249,2076,1421,117665,53223,53864,107087,1155,4577,235,0,0,0,86,37,314,36,16,1,123,1938,0,602,266,1123,85,0,55,19645,93.77469936,6.225300642,4.460969702,1.76433094,3.889856797,0.199719543,0.511621978,0.954404453,0.226065525,0.072238984,0,0,0,0.073088854,0.031445205,0.266859304,0
2022,Week 42,Local authority,E92000001,England,E12000006,East of England,E10000029,Suffolk,935,Primary,220.8,42571.2,362222,365497,3275,25477,19690,5787,2960,390974,180030,179835,359865,2357,16352,872,14,0,10,660,233,1442,315,386,2,300,2658,0,2607,603,2209,368,107,252,57005,93.48370991,6.516290086,5.036140511,1.480149575,4.182375299,0.223032734,0.666796258,0.564999207,0.154230205,0.094123906,0.003580801,0,0.002557715,0.168809179,0.059594756,0.368822479,0.027367549
2022,Week 42,Local authority,E92000001,England,E12000004,East Midlands,E06000015,Derby,831,Primary,65.8,18518,170838,171927,1089,11250,7471,3779,1838,183177,84131,85161,169292,1546,6405,307,0,0,0,141,71,540,159,36,0,29,901,0,1903,292,1580,4,7,73,24571,93.85839925,6.141600747,4.078568816,2.063031931,3.496618025,0.16759746,1.038885886,0.862553705,0.159408659,0.00218368,0,0,0,0.076974729,0.038760325,0.294796836,0.00382144
2022,Week 42,Local authority,E92000001,England,E12000001,North East,E06000005,Darlington,841,Primary,23,5352,47736,47961,225,3490,2509,981,402,51451,23624,23795,47419,317,2073,150,0,0,94,52,28,109,24,66,0,54,147,0,542,85,296,58,3,29,8928,93.2168471,6.783152903,4.876484422,1.906668481,4.029076208,0.291539523,1.053429477,0.575304659,0.16520573,0.112728616,0,0,0.182698101,0.101067035,0.054420711,0.211852053,0.00583079
2022,Week 42,Local authority,E92000001,England,E12000008,South East,E06000044,Portsmouth,851,Primary,43,12783.4,113199,114047,848,7331,5161,2170,1432,121378,55511,56436,111947,1252,4536,217,4,0,0,94,31,279,44,203,3,27,774,0,1006,180,871,113,0,46,15904,93.96019048,6.039809521,4.25200613,1.787803391,3.737085798,0.178780339,0.828815766,0.717592974,0.148297055,0.093097596,0.00329549,0,0,0.077444018,0.025540048,0.229860436,0
2022,Week 42,Local authority,E92000001,England,E12000007,London,E09000021,Kingston upon Thames,314,Primary,25,8622.2,74920,75646,726,4438,3052,1386,856,80084,36948,37168,74116,804,2597,210,6,4,0,53,0,171,86,0,20,33,587,0,538,52,765,31,11,35,14179,94.45831877,5.541681235,3.810998452,1.730682783,3.242845013,0.262224664,0.671794616,0.955246991,0.064931822,0.038709355,0.007492133,0.004994756,0,0.06618051,0,0.213525798,0.013735578
2022,Week 42,Local authority,E92000001,England,E12000007,London,E09000026,Redbridge,317,Primary,35.6,15353.8,140092,141466,1374,10261,7038,3223,1722,151727,68725,69798,138523,1569,6203,372,20,0,0,30,11,385,76,14,25,6,1267,0,1397,153,1662,11,17,52,28960,93.23719575,6.762804247,4.638594317,2.12420993,4.08826379,0.245177193,0.920732632,1.095388428,0.100839007,0.007249863,0.01318157,0,0,0.019772354,0.007249863,0.253745213,0.011204334
2022,Week 42,Local authority,E92000001,England,E12000007,London,E09000025,Newham,316,Primary,55.8,21212.2,189389,191657,2268,13367,7284,6083,3052,205024,92158,94398,186556,2833,6095,396,6,0,0,24,11,581,394,59,28,27,1819,0,1812,219,3592,460,171,68,34195,93.48027548,6.51972452,3.552754799,2.966969721,2.972822694,0.193148119,0.88379897,1.751990011,0.106816763,0.224363977,0.002926487,0,0,0.011705947,0.005365226,0.283381458,0.08340487
2022,Week 42,Local authority,E92000001,England,E12000002,North West,E10000006,Cumbria,909,Primary,238.2,27041.4,246096,249757,3661,14976,10988,3988,1845,264733,122295,122193,244488,1608,9263,610,4,0,24,418,31,631,509,72,0,641,2511,0,2792,237,799,160,7,267,38616,94.34297953,5.65702047,4.150597017,1.506423453,3.498997103,0.230420839,1.054647513,0.301813525,0.089524162,0.060438253,0.001510956,0,0.009065738,0.157894936,0.011709911,0.23835336,0.002644174
2022,Week 42,Local authority,E92000001,England,E12000007,London,E09000019,Islington,206,Primary,30.8,7975.4,71559,73249,1690,4742,3182,1560,1498,77991,34611,35582,70193,1366,2557,215,4,0,0,26,35,228,257,101,45,40,1348,0,305,132,919,204,117,45,14098,93.91981126,6.08018874,4.079957944,2.000230796,3.278583426,0.275672834,0.391070765,1.178341091,0.169250298,0.261568643,0.005128797,0,0,0.03333718,0.044876973,0.292341424,0.15001731
2022,Week 42,Local authority,E92000001,England,E12000007,London,E09000015,Harrow,310,Primary,29.6,13978.6,116266,117776,1510,7287,5901,1386,1243,125063,57234,57850,115084,1182,5123,259,8,0,10,72,0,404,64,0,36,58,1352,0,280,61,693,352,25,40,21791,94.17333664,5.826663362,4.718421915,1.108241446,4.096335447,0.207095624,0.223887161,0.554120723,0.048775417,0.281458145,0.006396776,0,0.00799597,0.057570984,0,0.323037189,0.019989925
2022,Week 42,Local authority,E92000001,England,E12000001,North East,E08000037,Gateshead,390,Primary,31,5708,51670,52004,334,2863,2130,733,529,54867,25428,25763,51191,479,1794,149,0,0,0,36,7,129,96,50,0,4,234,0,398,50,262,23,15,67,14649,94.78192721,5.218072794,3.882114932,1.335957862,3.269724971,0.271565786,0.72539049,0.477518363,0.091129459,0.041919551,0,0,0,0.06561321,0.012758124,0.235114003,0.027338838
2022,Week 42,Local authority,E92000001,England,E12000001,North East,E08000021,Newcastle upon Tyne,391,Primary,64,15842.6,145039,145451,412,8836,5920,2916,2059,154287,70655,72421,143076,1963,5135,353,11,0,0,62,15,340,61,122,2,4,345,0,1256,96,1200,364,4,72,21891,94.27301069,5.726989312,3.837005062,1.88998425,3.328213006,0.22879439,0.81406729,0.777771296,0.062221704,0.23592396,0.00712957,0,0,0.04018485,0.009722141,0.220368534,0.002592571
2022,Week 42,Local authority,E92000001,England,E12000005,West Midlands,E10000028,Staffordshire,860,Primary,232.4,43126.6,385140,388473,3333,24884,19142,5742,3120,413357,190491,192003,382494,2646,16563,870,29,0,53,539,53,966,1053,274,4,94,2182,0,3222,474,1655,391,69,300,62464,93.98002211,6.019977888,4.630863878,1.38911401,4.006947989,0.21047182,0.779471498,0.400380301,0.114670854,0.094591358,0.007015727,0,0.012821846,0.13039576,0.012821846,0.233696296,0.016692593
2022,Week 42,Local authority,E92000001,England,E12000006,East of England,E06000032,Luton,821,Primary,37,15486.2,138759,139559,800,10087,7201,2886,1285,149646,68403,69288,137691,1068,6392,274,10,0,0,16,12,467,101,4,0,89,610,0,1198,217,1114,357,30,46,22942,93.25942558,6.740574422,4.812023041,1.928551381,4.27141387,0.18309878,0.800555979,0.744423506,0.145008888,0.238563009,0.006682437,0,0,0.0106919,0.008018925,0.312069818,0.020047312
2022,Week 42,Local authority,E92000001,England,E12000007,London,E09000018,Hounslow,313,Primary,43.8,16137.6,146593,149120,2527,10022,7462,2560,2073,159142,71611,73020,144631,1962,6493,328,2,0,2,62,55,422,588,36,52,135,1752,0,989,111,1358,102,98,51,23834,93.70247955,6.297520453,4.688894195,1.608626258,4.080004022,0.206105239,0.621457566,0.85332596,0.069749029,0.064093702,0.001256739,0,0.001256739,0.038958917,0.03456033,0.265171985,0.061580224
2022,Week 42,Local authority,E92000001,England,E12000007,London,E09000023,Lewisham,209,Primary,55.8,15250.4,140064,141750,1686,8948,6638,2310,2386,150698,67899,69956,137855,2209,4979,344,3,0,0,536,12,759,146,97,31,5,1504,0,554,177,1520,59,5,64,23362,94.06229678,5.937703221,4.404836162,1.532867059,3.303958911,0.228271112,0.367622663,1.008639796,0.11745345,0.03915115,0.001990736,0,0,0.355678244,0.007962946,0.503656319,0.003317894
2022,Week 42,Local authority,E92000001,England,E12000002,North West,E08000001,Bolton,350,Primary,83.6,21116.2,187521,188958,1437,13006,9307,3699,1918,201964,92688,93173,185861,1660,8105,521,0,0,4,233,29,409,119,42,0,186,1132,0,2185,258,1011,245,6,97,30293,93.56023846,6.439761542,4.608247014,1.831514527,4.013091442,0.257966766,1.081875978,0.500584263,0.127745539,0.121308748,0,0,0.001980551,0.115367095,0.014358995,0.202511339,0.002970826
2022,Week 42,Local authority,E92000001,England,E12000002,North West,E08000006,Salford,355,Primary,59.4,14854.4,134331,135026,695,9497,6154,3343,2688,144523,64946,66944,131890,2441,5146,301,4,0,34,110,68,471,105,77,1,160,429,0,1245,247,1469,382,20,76,24080,93.42872761,6.571272393,4.258145762,2.31312663,3.560678923,0.208271348,0.861454578,1.016447209,0.170907053,0.26431779,0.002767726,0,0.023525667,0.076112453,0.047051334,0.325899684,0.013838628
2022,Week 42,Local authority,E92000001,England,E12000008,South East,E06000040,Windsor and Maidenhead,868,Primary,43.8,7839.4,69471,70264,793,4785,3352,1433,686,75049,34398,34464,68862,609,2672,180,20,0,14,96,20,350,56,36,30,133,574,0,707,77,321,328,0,46,10485,93.62416555,6.375834455,4.466415275,1.909419179,3.560340577,0.239843302,0.942051193,0.427720556,0.102599635,0.437047795,0.026649256,0,0.018654479,0.127916428,0.026649256,0.466361977,0
2022,Week 42,Local authority,E92000001,England,E12000008,South East,E06000035,Medway,887,Primary,57.2,17934.4,151942,152554,612,11750,7929,3821,1691,164304,74571,75910,150481,1461,6772,344,4,0,26,160,41,576,72,48,10,67,463,0,1641,230,1834,116,6,75,26440,92.84862207,7.151377934,4.825810692,2.325567241,4.121628201,0.209368001,0.998758399,1.116223586,0.139984419,0.070600837,0.002434512,0,0.015824326,0.097380465,0.024953744,0.350569676,0.003651767
2022,Week 42,Local authority,E92000001,England,E12000007,London,E09000017,Hillingdon,312,Primary,52.4,17549.8,157781,159088,1307,10725,7937,2788,2104,169813,77156,78658,155814,1967,6539,320,4,0,20,121,18,722,202,6,2,7,1096,0,846,137,1421,384,193,67,29331,93.68422912,6.315770877,4.673964891,1.641805987,3.850706365,0.188442581,0.498195073,0.836802836,0.08067698,0.226131097,0.002355532,0,0.011777661,0.071254851,0.010599895,0.425173573,0.113654432
2022,Week 42,Local authority,E92000001,England,E12000008,South East,E06000043,Brighton and Hove,846,Primary,24,7617.6,68590,69468,878,5057,4224,833,773,74525,33750,34152,67902,688,3553,149,12,8,4,175,12,296,79,73,148,57,594,0,386,85,306,56,15,52,18003,93.2143576,6.785642402,5.667896679,1.117745723,4.767527675,0.199932908,0.517946998,0.41060047,0.114055686,0.07514257,0.016101979,0.010734653,0.005367326,0.23482053,0.016101979,0.397182154,0.020127474
2022,Week 42,Local authority,E92000001,England,E12000009,South West,E10000027,Somerset,933,Primary,123.2,19300.2,160618,162019,1401,12059,8956,3103,1432,174078,79535,79980,159515,1103,7513,402,14,0,12,383,87,538,171,64,7,72,1151,0,1565,329,991,218,7,216,38804,93.0726456,6.927354404,5.144820138,1.782534266,4.315881387,0.230930962,0.899022277,0.569285033,0.188995738,0.125231218,0.008042372,0,0.006893462,0.220016315,0.049977596,0.30905686,0.004021186
2022,Week 42,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000014,York,816,Primary,47.6,11831,109778,110963,1185,6499,5101,1398,993,117462,54137,54767,108904,874,4135,303,0,0,30,267,19,347,95,243,2,3,1085,0,816,119,389,74,0,50,13858,94.46714682,5.532853178,4.342681037,1.190172141,3.520287412,0.257955764,0.694692752,0.331170932,0.10130936,0.062999098,0,0,0.025540175,0.227307555,0.016175444,0.295414687,0
2022,Week 42,Local authority,E92000001,England,E12000004,East Midlands,E06000017,Rutland,857,Primary,3,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2813,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z
2022,Week 42,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000033,Calderdale,381,Primary,50,9560.6,80550,81452,902,5268,3458,1810,958,86720,39596,40078,79674,876,2926,177,2,0,0,34,41,278,408,0,0,57,437,0,1157,82,483,88,0,81,18888,93.92527675,6.074723247,3.987546125,2.087177122,3.374077491,0.204105166,1.334178967,0.556964945,0.094557196,0.101476015,0.002306273,0,0,0.039206642,0.047278598,0.320571956,0
